Channel_number:	CH5
Foil_name:	GE21-FOIL-M3-G3-KR-B03-0005
Production-delivery_date:	
User_name:	
Time_stamp:	20220221_23-43
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.911000
0.000000	0.000000	2.676000
0.000000	0.000000	3.247000
0.000000	0.003000	3.821000
0.000000	0.003000	4.392000
11.100000	1.412000	4.965000
11.100000	1.412000	5.544000
11.100000	1.412000	6.115000
31.700000	2.010000	6.685000
31.700000	2.010000	7.256000
47.300000	1.853000	7.829000
47.300000	1.853000	8.407000
47.300000	1.853000	8.978000
62.400000	1.793000	9.551000
62.400000	1.793000	10.130000
62.400000	1.779000	10.701000
62.400000	1.779000	11.271000
77.600000	1.779000	11.842000
77.600000	1.771000	12.415000
92.600000	1.771000	12.985000
92.600000	1.771000	13.564000
92.600000	1.771000	14.137000
99.200000	0.855000	14.708000
99.200000	0.855000	15.278000
99.300000	0.185000	15.859000
99.300000	0.185000	16.438000
99.300000	0.185000	17.009000
99.300000	0.044000	17.588000
99.300000	0.044000	18.159000
99.300000	0.000000	20.182000
99.300000	0.000000	20.956000
99.300000	0.000000	21.526000
99.300000	0.001800	22.099000
99.300000	0.001800	22.670000
99.300000	0.002250	23.243000
99.300000	0.002250	23.838000
99.300000	0.002250	24.410000
99.300000	0.002000	24.981000
99.300000	0.002000	25.561000
99.300000	0.002150	26.132000
99.300000	0.002150	26.704000
99.300000	0.002150	27.275000
99.300000	0.002400	27.847000
99.300000	0.002400	28.427000
99.300000	0.002400	29.006000
99.300000	0.002400	29.577000
99.300000	0.001450	30.156000
99.300000	0.001450	30.727000
99.300000	0.001650	31.316000
99.300000	0.001650	31.888000
99.300000	0.001900	32.458000
99.300000	0.001900	33.045000
99.300000	0.001900	33.618000
99.300000	0.001600	34.189000
99.300000	0.001600	34.762000
99.300000	0.001250	35.333000
99.300000	0.001250	35.904000
99.300000	0.001250	36.484000
99.300000	0.000000	38.454000
99.300000	0.000000	39.229000
99.300000	0.000000	39.801000
105.500000	0.703000	40.375000
105.500000	0.703000	40.952000
120.500000	1.541000	41.531000
120.500000	1.541000	42.107000
120.500000	1.541000	42.686000
120.500000	1.727000	43.267000
135.700000	1.727000	43.851000
135.700000	1.727000	44.430000
150.900000	1.768000	45.011000
150.900000	1.768000	45.605000
150.900000	1.768000	46.182000
166.000000	1.775000	46.761000
166.000000	1.775000	47.340000
181.100000	1.773000	47.917000
181.100000	1.773000	48.503000
181.100000	1.773000	49.083000
195.400000	1.678000	49.658000
195.400000	1.678000	50.236000
199.200000	0.601000	50.816000
199.200000	0.601000	51.411000
199.200000	0.601000	51.992000
199.200000	0.128000	52.569000
199.300000	0.128000	53.149000
199.300000	0.032000	53.726000
199.300000	0.032000	54.304000
199.300000	0.000000	56.329000
199.300000	0.000000	57.093000
199.300000	0.000000	57.674000
199.300000	0.000000	58.254000
199.300000	0.002450	58.832000
199.300000	0.002450	59.419000
199.300000	0.002050	59.991000
199.300000	0.002050	60.570000
199.300000	0.002050	61.150000
199.300000	0.002050	61.732000
199.300000	0.002850	62.310000
199.300000	0.002850	62.889000
199.300000	0.001800	63.469000
199.300000	0.001800	64.049000
199.300000	0.001800	64.626000
199.300000	0.002400	65.215000
199.300000	0.002400	65.794000
199.300000	0.002150	66.365000
199.300000	0.002150	66.954000
199.300000	0.002150	67.550000
199.300000	0.001500	68.130000
199.300000	0.001500	68.715000
199.300000	0.002300	69.296000
199.300000	0.002300	69.869000
199.300000	0.002300	70.437000
199.300000	0.002050	71.018000
199.300000	0.002050	71.614000
199.300000	0.002050	72.195000
199.300000	0.000000	74.123000
199.300000	0.000000	74.701000
199.300000	0.227000	75.281000
199.300000	0.227000	75.860000
201.200000	0.227000	76.438000
201.200000	0.721000	77.018000
208.300000	0.721000	77.595000
208.300000	0.721000	78.174000
215.800000	0.844000	78.754000
215.800000	0.844000	79.348000
215.800000	0.844000	79.929000
223.200000	0.871000	80.498000
223.200000	0.871000	81.076000
230.700000	0.876000	81.658000
230.700000	0.876000	82.257000
230.700000	0.876000	82.834000
238.200000	0.879000	83.413000
238.200000	0.879000	83.998000
238.200000	0.879000	84.576000
245.700000	0.879000	85.351000
245.700000	0.452000	85.929000
245.700000	0.452000	86.501000
249.200000	0.452000	87.079000
249.200000	0.452000	87.655000
249.300000	0.097000	88.241000
249.300000	0.097000	88.828000
249.300000	0.097000	89.409000
249.300000	0.024000	89.981000
249.300000	0.024000	90.552000
249.300000	0.009000	91.138000
249.300000	0.009000	91.716000
249.300000	0.006000	92.294000
249.300000	0.006000	92.876000
249.300000	0.006000	93.462000
249.300000	0.005000	94.043000
249.300000	0.005000	94.629000
249.300000	0.005000	95.206000
249.300000	0.005000	95.785000
249.300000	0.005000	96.362000
249.300000	0.005000	96.943000
249.300000	0.005000	97.528000
249.300000	0.005000	98.109000
249.300000	0.005000	98.690000
249.300000	0.004000	99.269000
249.300000	0.004000	99.847000
249.300000	0.004000	100.427000
249.300000	0.000000	102.386000
249.300000	0.000000	103.152000
249.300000	0.000000	103.731000
249.300000	0.000000	104.311000
249.300000	0.001150	104.891000
249.300000	0.001150	105.468000
249.300000	0.001150	106.051000
249.300000	0.001150	106.632000
249.300000	0.001150	107.210000
249.300000	0.001600	107.790000
249.300000	0.001600	108.369000
249.300000	0.001600	108.946000
249.300000	0.001300	109.526000
249.300000	0.001300	110.114000
249.300000	0.002050	110.684000
249.300000	0.002050	111.266000
249.300000	0.002050	111.845000
249.300000	0.001100	112.424000
249.300000	0.001100	113.011000
249.300000	0.001100	113.581000
249.300000	0.001100	114.162000
249.300000	0.002000	114.742000
249.300000	0.002000	115.322000
249.300000	0.001200	115.901000
249.300000	0.001200	116.480000
249.300000	0.001650	117.052000
249.300000	0.001650	117.639000
249.300000	0.001650	118.219000
249.300000	0.000000	120.205000
249.300000	0.000000	120.970000
249.300000	0.000000	121.550000
251.300000	0.237000	122.128000
251.300000	0.237000	122.708000
258.500000	0.727000	123.288000
258.500000	0.727000	123.866000
258.500000	0.727000	124.444000
266.000000	0.847000	125.029000
266.000000	0.847000	125.610000
273.400000	0.871000	126.191000
273.400000	0.871000	126.767000
273.400000	0.871000	127.355000
273.400000	0.876000	127.931000
280.900000	0.876000	128.512000
280.900000	0.876000	129.089000
288.400000	0.876000	129.667000
288.400000	0.876000	130.261000
288.400000	0.876000	130.840000
295.800000	0.874000	131.422000
295.800000	0.874000	132.002000
299.400000	0.449000	132.581000
299.400000	0.449000	133.160000
299.400000	0.449000	133.740000
299.400000	0.096000	134.335000
299.400000	0.096000	134.908000
299.400000	0.024000	135.484000
299.400000	0.024000	136.064000
299.400000	0.000000	138.076000
299.400000	0.000000	138.851000
299.400000	0.000000	139.422000
299.400000	0.000000	140.005000
299.400000	0.001650	140.582000
299.400000	0.001650	141.162000
299.400000	0.002350	141.744000
299.400000	0.002350	142.322000
299.400000	0.002350	142.898000
299.400000	0.001700	143.481000
299.400000	0.001700	144.067000
299.400000	0.002050	144.648000
299.400000	0.002050	145.227000
299.400000	0.001450	145.806000
299.400000	0.001450	146.387000
299.400000	0.001450	146.967000
299.400000	0.001450	147.536000
299.400000	0.002500	148.123000
299.400000	0.002500	148.702000
299.400000	0.002500	149.280000
299.400000	0.002050	149.860000
299.400000	0.002050	150.440000
299.400000	0.002000	151.024000
299.400000	0.002000	151.604000
299.500000	0.002000	152.183000
299.500000	0.001850	152.764000
299.500000	0.001850	153.349000
299.500000	0.001750	153.920000
299.500000	0.000000	155.874000
299.400000	0.000000	156.445000
300.500000	0.132000	157.025000
300.500000	0.132000	157.606000
300.500000	0.132000	158.175000
307.000000	0.665000	158.754000
307.000000	0.665000	159.345000
307.000000	0.832000	159.929000
314.400000	0.832000	160.498000
314.400000	0.832000	161.085000
314.400000	0.867000	161.663000
321.900000	0.867000	162.241000
321.900000	0.867000	162.819000
329.300000	0.875000	163.397000
329.300000	0.875000	163.976000
329.300000	0.875000	164.549000
336.800000	0.877000	165.128000
336.800000	0.877000	165.708000
344.300000	0.878000	166.291000
344.300000	0.878000	167.059000
349.200000	0.571000	167.637000
349.200000	0.571000	168.218000
349.200000	0.571000	168.806000
349.400000	0.128000	169.384000
349.400000	0.128000	169.974000
349.400000	0.030000	170.542000
349.400000	0.030000	171.120000
349.400000	0.030000	171.700000
349.400000	0.011000	172.277000
349.400000	0.011000	172.864000
349.400000	0.011000	173.437000
349.400000	0.011000	174.013000
