Channel_number:	CH3
Foil_name:	GE21-FOIL-M3-G12-KR-B02-0017
Production-delivery_date:	
User_name:	
Time_stamp:	20220217_21-33
Voltage (V)	Current (uA)	Time (s)
99.900000	0.000900	45.465000
99.900000	0.000900	46.041000
99.900000	0.000900	46.609000
99.900000	0.000000	48.542000
99.900000	0.322000	49.301000
99.900000	0.322000	49.873000
102.200000	0.322000	50.443000
102.200000	0.322000	51.025000
115.800000	1.437000	51.603000
115.800000	1.437000	52.183000
115.800000	1.437000	52.763000
131.000000	1.724000	53.341000
131.000000	1.724000	53.919000
146.200000	1.783000	54.498000
146.200000	1.783000	55.076000
146.200000	1.783000	55.656000
161.400000	1.793000	56.233000
161.400000	1.793000	56.812000
176.600000	1.795000	57.389000
176.600000	1.795000	57.969000
176.600000	1.795000	58.546000
176.600000	1.796000	59.125000
191.700000	1.796000	59.705000
191.700000	1.796000	60.284000
199.900000	0.968000	60.862000
199.900000	0.968000	61.431000
199.900000	0.968000	62.010000
200.000000	0.185000	62.589000
200.000000	0.185000	63.170000
200.000000	0.038000	63.749000
200.000000	0.038000	64.329000
200.000000	0.000000	66.316000
200.000000	0.000000	67.074000
200.000000	0.000000	67.654000
200.000000	0.002150	68.232000
200.000000	0.002150	68.803000
200.000000	0.002150	69.381000
200.000000	0.002500	69.953000
200.000000	0.002500	70.532000
200.000000	0.002000	71.111000
200.000000	0.002000	71.683000
200.000000	0.002000	72.263000
200.000000	0.002450	72.835000
200.000000	0.002450	73.408000
200.000000	0.001800	73.979000
200.000000	0.001800	74.559000
200.000000	0.001800	75.137000
200.000000	0.001800	75.719000
200.000000	0.001600	76.299000
200.000000	0.001600	76.879000
200.000000	0.001600	77.449000
200.000000	0.001450	78.026000
200.000000	0.001450	78.604000
200.000000	0.001850	79.184000
200.000000	0.001850	79.762000
200.000000	0.001850	80.333000
200.000000	0.001850	80.911000
200.000000	0.001850	81.492000
200.000000	0.001650	82.070000
200.000000	0.001650	82.650000
200.000000	0.000000	84.608000
200.100000	0.000000	85.188000
200.100000	0.000000	85.756000
200.100000	0.000000	86.338000
204.400000	0.517000	86.909000
204.400000	0.517000	87.488000
211.900000	0.821000	88.068000
211.900000	0.821000	88.647000
211.900000	0.821000	89.218000
211.900000	0.872000	89.801000
219.400000	0.872000	90.378000
219.400000	0.872000	90.958000
226.900000	0.885000	91.537000
226.900000	0.885000	92.118000
226.900000	0.885000	92.696000
234.400000	0.890000	93.276000
234.400000	0.890000	93.854000
242.000000	0.891000	94.430000
242.000000	0.891000	95.193000
248.700000	0.786000	95.771000
248.700000	0.786000	96.349000
248.700000	0.786000	96.930000
250.100000	0.210000	97.510000
250.100000	0.210000	98.086000
250.100000	0.039000	98.661000
250.100000	0.039000	99.233000
250.100000	0.039000	99.805000
250.100000	0.011000	100.380000
250.100000	0.011000	100.959000
250.100000	0.011000	101.538000
250.100000	0.011000	102.117000
250.100000	0.006000	102.696000
250.100000	0.006000	103.266000
250.100000	0.004000	103.844000
250.100000	0.004000	104.416000
250.100000	0.004000	104.994000
250.100000	0.005000	105.573000
250.100000	0.005000	106.153000
250.100000	0.004000	106.725000
250.100000	0.004000	107.303000
250.100000	0.003000	107.883000
250.100000	0.003000	108.463000
250.100000	0.003000	109.038000
250.100000	0.004000	109.619000
