Channel_number:	CH2
Foil_name:	GE21-FOIL-M3-G12-KR-B02-0023
Production-delivery_date:	
User_name:	
Time_stamp:	20220221_21-05
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.872000
0.000000	0.000000	2.443000
0.000000	0.001000	3.013000
0.000000	0.001000	3.604000
0.000000	0.001000	4.176000
0.000000	1.428000	4.754000
10.500000	1.428000	5.332000
10.500000	1.428000	5.903000
30.900000	2.082000	6.481000
30.900000	2.082000	7.059000
30.900000	2.082000	7.631000
46.300000	1.936000	8.217000
46.300000	1.936000	8.791000
61.500000	1.880000	9.360000
61.500000	1.880000	9.948000
61.500000	1.880000	10.525000
76.500000	1.870000	11.105000
76.500000	1.870000	11.674000
91.700000	1.867000	12.254000
91.700000	1.867000	13.034000
91.700000	1.012000	13.605000
91.700000	1.012000	14.179000
99.200000	1.012000	14.757000
99.200000	0.224000	15.343000
99.400000	0.224000	15.927000
99.400000	0.224000	16.495000
99.400000	0.224000	17.067000
99.400000	0.052000	17.647000
99.400000	0.052000	18.220000
99.400000	0.016000	18.792000
99.400000	0.016000	19.365000
99.400000	0.016000	19.933000
99.400000	0.007000	20.520000
99.400000	0.007000	21.091000
99.400000	0.005000	21.662000
99.400000	0.005000	22.240000
99.400000	0.003000	22.811000
99.400000	0.003000	23.389000
99.400000	0.003000	23.962000
99.400000	0.003000	24.541000
99.400000	0.003000	25.115000
99.400000	0.003000	25.686000
99.400000	0.003000	26.257000
99.400000	0.003000	26.835000
99.400000	0.003000	27.415000
99.400000	0.003000	27.986000
99.400000	0.003000	28.562000
99.400000	0.000000	30.552000
99.400000	0.000000	31.311000
99.400000	0.000000	31.881000
99.400000	0.000000	32.456000
99.400000	0.000000	33.027000
99.400000	0.000000	33.599000
99.400000	0.001050	34.170000
99.400000	0.001050	34.763000
99.400000	0.001000	35.336000
99.400000	0.001000	35.906000
99.400000	0.001000	36.480000
99.400000	0.002150	37.058000
99.400000	0.002150	37.645000
99.400000	0.001150	38.217000
99.400000	0.001150	38.794000
99.400000	0.001150	39.363000
99.400000	0.001000	39.937000
99.400000	0.001000	40.527000
99.400000	0.001000	41.097000
99.400000	0.001000	41.670000
99.400000	0.000000	42.257000
99.400000	0.000000	42.827000
99.400000	0.000000	43.403000
99.400000	0.000000	43.974000
99.400000	0.000000	44.544000
99.400000	0.000000	45.125000
99.400000	0.000000	45.695000
99.400000	0.000950	46.277000
99.400000	0.000950	46.852000
99.400000	0.000000	48.845000
99.500000	0.000000	49.414000
99.500000	0.000000	49.992000
99.500000	0.000000	50.563000
107.700000	0.925000	51.142000
107.700000	0.925000	51.722000
122.600000	1.658000	52.301000
122.600000	1.658000	52.887000
122.600000	1.658000	53.458000
122.600000	1.820000	54.035000
137.800000	1.820000	54.613000
137.800000	1.857000	55.193000
153.000000	1.857000	55.787000
153.000000	1.857000	56.368000
153.000000	1.857000	56.949000
168.000000	1.863000	57.534000
168.000000	1.863000	58.112000
183.200000	1.864000	58.692000
183.200000	1.864000	59.484000
196.800000	1.676000	60.053000
196.800000	1.676000	60.632000
196.800000	1.676000	61.210000
199.400000	0.529000	61.798000
199.400000	0.529000	62.384000
199.500000	0.115000	62.965000
199.500000	0.115000	63.558000
199.500000	0.115000	64.137000
199.500000	0.029000	64.707000
199.500000	0.029000	65.278000
199.500000	0.010000	65.851000
199.500000	0.010000	66.437000
199.500000	0.010000	67.007000
199.500000	0.010000	67.580000
199.500000	0.005000	68.151000
199.500000	0.005000	68.731000
199.500000	0.004000	69.310000
199.500000	0.004000	69.891000
199.500000	0.004000	70.471000
199.500000	0.003000	71.051000
199.500000	0.003000	71.629000
199.500000	0.004000	72.208000
199.500000	0.004000	72.785000
199.500000	0.004000	73.365000
199.500000	0.003000	73.952000
199.500000	0.003000	74.529000
199.500000	0.000000	76.511000
199.500000	0.000000	77.276000
199.500000	0.000000	77.857000
199.500000	0.000750	78.438000
199.500000	0.000750	79.007000
199.500000	0.000750	79.579000
199.500000	0.000250	80.167000
199.500000	0.000250	80.747000
199.500000	0.000250	81.325000
199.500000	0.001700	81.903000
199.500000	0.001700	82.498000
199.500000	0.001700	83.069000
199.500000	0.000800	83.651000
199.500000	0.000800	84.232000
199.500000	0.001250	84.802000
199.500000	0.001250	85.390000
199.500000	0.001250	85.969000
199.500000	0.001350	86.564000
199.500000	0.001350	87.144000
199.500000	0.000750	87.725000
199.500000	0.000750	88.302000
199.500000	0.000850	88.881000
199.500000	0.000850	89.476000
199.500000	0.000850	90.058000
199.500000	0.000850	90.629000
199.500000	0.000850	91.200000
199.500000	0.000850	91.780000
199.500000	0.000850	92.358000
199.500000	0.000000	94.383000
199.500000	0.000000	94.960000
200.200000	0.089000	95.532000
200.200000	0.089000	96.126000
200.200000	0.089000	96.704000
206.300000	0.659000	97.289000
206.300000	0.659000	97.880000
213.800000	0.864000	98.457000
213.800000	0.864000	99.038000
213.800000	0.864000	99.608000
221.200000	0.908000	100.186000
221.200000	0.908000	100.774000
228.700000	0.916000	101.353000
228.700000	0.916000	101.947000
228.700000	0.916000	102.525000
