Channel_number:	CH3
Foil_name:	GE21-FOIL-M3-G3-KR-B02-0010
Production-delivery_date:	
User_name:	
Time_stamp:	20220221_22-24
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.863000
0.000000	0.000000	2.433000
0.000000	0.002000	3.004000
0.000000	0.002000	3.593000
0.000000	0.002000	4.163000
0.000000	1.274000	4.742000
9.000000	1.274000	5.329000
9.000000	2.099000	5.901000
30.300000	2.099000	6.471000
30.300000	2.099000	7.049000
30.300000	2.099000	7.620000
46.000000	1.908000	8.209000
46.000000	1.908000	8.780000
61.200000	1.841000	9.350000
61.200000	1.841000	9.953000
61.200000	1.841000	10.526000
76.400000	1.829000	11.097000
76.400000	1.829000	11.668000
91.600000	1.827000	12.240000
91.600000	1.827000	13.039000
99.800000	1.002000	13.610000
99.800000	1.002000	14.213000
99.800000	1.002000	14.790000
99.800000	0.204000	15.362000
99.900000	0.204000	15.933000
99.900000	0.046000	16.505000
99.900000	0.046000	17.076000
99.900000	0.046000	17.657000
99.900000	0.046000	18.228000
99.900000	0.015000	18.807000
99.900000	0.015000	19.388000
99.900000	0.008000	19.958000
99.900000	0.008000	20.529000
99.900000	0.008000	21.102000
99.900000	0.006000	21.681000
99.900000	0.006000	22.260000
99.900000	0.004000	22.838000
99.900000	0.004000	23.409000
99.900000	0.004000	23.973000
99.900000	0.004000	24.545000
99.900000	0.004000	25.115000
99.900000	0.005000	25.692000
99.900000	0.005000	26.263000
99.900000	0.005000	26.837000
99.900000	0.005000	27.407000
99.900000	0.004000	27.978000
99.900000	0.004000	28.559000
99.900000	0.000000	30.526000
99.900000	0.000000	31.292000
99.900000	0.000000	31.863000
99.900000	0.000150	32.439000
99.900000	0.000150	33.010000
99.900000	0.000150	33.582000
100.000000	0.002200	34.178000
100.000000	0.002200	34.764000
100.000000	0.001050	35.335000
100.000000	0.001050	35.916000
100.000000	0.001050	36.487000
99.900000	0.001550	37.082000
99.900000	0.001550	37.654000
100.000000	0.001050	38.224000
100.000000	0.001050	38.835000
100.000000	0.001050	39.408000
100.000000	0.001400	39.979000
100.000000	0.001400	40.557000
100.000000	0.001350	41.131000
100.000000	0.001350	41.718000
100.000000	0.001350	42.288000
100.000000	0.001350	42.861000
100.000000	0.001350	43.440000
100.000000	0.001350	44.011000
99.900000	0.000850	44.582000
99.900000	0.000850	45.154000
99.900000	0.000850	45.727000
99.900000	0.001250	46.305000
99.900000	0.000000	48.300000
99.900000	0.000000	48.870000
100.800000	0.098000	49.444000
100.800000	0.098000	50.036000
100.800000	0.098000	50.608000
112.200000	1.285000	51.211000
112.200000	1.285000	51.790000
127.400000	1.715000	52.358000
127.400000	1.715000	52.929000
127.400000	1.715000	53.503000
142.600000	1.799000	54.100000
142.600000	1.799000	54.672000
142.600000	1.817000	55.242000
157.800000	1.817000	55.820000
157.800000	1.819000	56.415000
157.800000	1.819000	56.985000
173.100000	1.819000	57.564000
173.100000	1.819000	58.142000
188.200000	1.822000	58.717000
188.200000	1.822000	59.505000
199.300000	1.297000	60.076000
199.300000	1.297000	60.679000
199.300000	1.297000	61.252000
200.000000	0.280000	61.823000
200.000000	0.280000	62.394000
200.000000	0.055000	62.962000
200.000000	0.055000	63.550000
200.000000	0.055000	64.120000
200.000000	0.016000	64.698000
200.000000	0.016000	65.269000
200.000000	0.007000	65.842000
200.000000	0.007000	66.421000
200.000000	0.007000	66.992000
200.000000	0.006000	67.565000
200.000000	0.006000	68.143000
200.000000	0.006000	68.714000
200.000000	0.005000	69.284000
200.000000	0.005000	69.862000
200.000000	0.005000	70.433000
200.000000	0.004000	71.018000
200.000000	0.004000	71.596000
200.000000	0.005000	72.168000
200.000000	0.005000	72.744000
200.000000	0.005000	73.315000
200.000000	0.004000	73.912000
200.000000	0.004000	74.487000
200.000000	0.003000	75.057000
200.000000	0.000000	77.080000
200.000000	0.000000	77.837000
200.000000	0.000250	78.425000
200.000000	0.000250	79.021000
200.000000	0.000250	79.593000
200.000000	0.001700	80.195000
200.000000	0.001700	80.767000
200.000000	0.002150	81.346000
200.000000	0.002150	81.917000
200.000000	0.002150	82.496000
200.000000	0.001900	83.087000
200.000000	0.001900	83.658000
200.000000	0.001900	84.229000
200.000000	0.001250	84.806000
200.000000	0.001250	85.401000
200.000000	0.001250	85.972000
200.100000	0.001600	86.553000
200.100000	0.001600	87.124000
200.000000	0.000800	87.697000
200.000000	0.000800	88.307000
200.000000	0.000800	88.878000
200.000000	0.001400	89.473000
200.000000	0.001400	90.044000
200.000000	0.001350	90.620000
200.000000	0.001350	91.190000
200.000000	0.001350	91.764000
200.000000	0.001550	92.350000
200.000000	0.001550	92.921000
200.000000	0.000000	94.953000
200.100000	0.000000	95.734000
200.100000	0.000000	96.305000
