Channel_number:	CH2
Foil_name:	GE21-FOIL-M3-G12-KR-B02-0013
Production-delivery_date:	
User_name:	
Time_stamp:	20220218_18-31
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.870000
0.000000	0.000000	2.637000
0.000000	0.000000	3.207000
0.000000	0.000000	3.781000
4.700000	0.740000	4.361000
4.700000	0.740000	4.940000
4.700000	2.133000	5.514000
4.700000	2.133000	6.086000
26.900000	2.133000	6.660000
26.900000	1.898000	7.231000
42.300000	1.898000	7.808000
42.300000	1.898000	8.380000
42.300000	1.898000	8.949000
57.500000	1.817000	9.538000
57.500000	1.817000	10.115000
72.600000	1.799000	10.686000
72.600000	1.799000	11.257000
72.600000	1.799000	11.829000
87.700000	1.796000	12.417000
87.700000	1.796000	12.994000
98.700000	1.316000	13.572000
98.700000	1.316000	14.144000
98.700000	1.316000	14.716000
99.400000	0.316000	15.311000
99.400000	0.316000	15.882000
99.400000	0.069000	16.459000
99.400000	0.069000	17.036000
99.400000	0.069000	17.606000
99.400000	0.069000	18.179000
99.400000	0.000000	20.145000
99.400000	0.001150	20.903000
99.400000	0.001150	21.492000
99.400000	0.001150	22.064000
99.400000	0.001650	22.642000
99.500000	0.001650	23.237000
99.500000	0.001650	23.810000
99.500000	0.001650	24.383000
99.400000	0.002200	24.976000
99.400000	0.002200	25.549000
99.500000	0.001350	26.120000
99.500000	0.001350	26.689000
99.500000	0.001350	27.271000
99.400000	0.000350	27.866000
99.400000	0.000350	28.436000
99.500000	0.001900	29.025000
99.500000	0.001900	29.605000
99.500000	0.000900	30.176000
99.500000	0.000900	30.761000
99.500000	0.000900	31.343000
99.500000	0.000850	31.915000
99.500000	0.000850	32.502000
99.500000	0.000550	33.083000
99.500000	0.000550	33.654000
99.500000	0.000550	34.226000
99.500000	0.000550	34.796000
99.400000	0.000800	35.378000
99.400000	0.000800	35.956000
99.500000	0.000000	37.918000
99.500000	0.000000	38.490000
99.500000	0.000000	39.061000
99.500000	0.000000	39.637000
