Channel_number:	CH5
Foil_name:	GE21-FOIL-M3-G12-KR-B02-0011
Production-delivery_date:	
User_name:	
Time_stamp:	20220210_17-13
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.872000
0.000000	0.000000	2.458000
0.000000	0.000000	3.029000
0.000000	0.000000	3.602000
0.000000	0.006000	4.175000
0.000000	0.006000	4.754000
24.300000	2.469000	5.324000
24.300000	2.469000	5.895000
24.300000	2.469000	6.466000
24.300000	1.995000	7.047000
39.400000	1.995000	7.625000
39.400000	1.995000	8.196000
39.400000	1.995000	8.768000
54.700000	1.875000	9.355000
54.700000	1.875000	9.926000
69.800000	1.843000	10.498000
69.800000	1.843000	11.070000
69.800000	1.843000	11.638000
85.000000	1.838000	12.234000
85.000000	1.838000	13.008000
97.700000	1.542000	13.590000
97.700000	1.542000	14.162000
99.200000	0.419000	14.739000
99.200000	0.419000	15.320000
99.200000	0.419000	15.900000
99.200000	0.092000	16.488000
99.300000	0.092000	17.059000
99.300000	0.025000	17.631000
99.300000	0.025000	18.209000
99.300000	0.025000	18.784000
99.300000	0.025000	19.362000
99.300000	0.011000	19.940000
99.300000	0.011000	20.521000
99.300000	0.007000	21.101000
99.300000	0.007000	21.680000
99.300000	0.007000	22.253000
99.300000	0.007000	22.833000
99.300000	0.007000	23.409000
99.300000	0.006000	23.989000
99.300000	0.006000	24.575000
99.300000	0.006000	25.155000
99.300000	0.006000	25.724000
99.300000	0.006000	26.301000
99.300000	0.005000	26.869000
99.300000	0.005000	27.443000
99.300000	0.005000	28.017000
99.300000	0.000000	30.020000
99.300000	0.000000	30.805000
99.300000	0.000900	31.382000
99.300000	0.000900	31.979000
99.300000	0.000900	32.559000
99.300000	0.000900	33.132000
99.300000	0.002050	33.709000
99.300000	0.002050	34.287000
99.300000	0.002300	34.865000
99.300000	0.002300	35.453000
99.300000	0.002300	36.034000
99.400000	0.002350	36.613000
99.400000	0.002350	37.199000
99.300000	0.001750	37.779000
99.300000	0.001750	38.360000
99.300000	0.001750	38.938000
99.300000	0.001750	39.510000
99.300000	0.001750	40.090000
99.300000	0.001600	40.662000
99.300000	0.001600	41.234000
99.300000	0.001600	41.815000
99.300000	0.002050	42.386000
99.300000	0.002050	42.982000
99.300000	0.002050	43.562000
99.300000	0.002050	44.130000
99.300000	0.002150	44.712000
99.300000	0.002150	45.282000
99.300000	0.001750	45.855000
99.300000	0.000000	47.813000
99.300000	0.058000	48.402000
100.000000	0.058000	48.971000
100.000000	0.058000	49.559000
100.000000	0.058000	50.136000
111.100000	1.202000	50.715000
111.100000	1.202000	51.292000
126.200000	1.698000	51.870000
126.200000	1.698000	52.465000
126.200000	1.698000	53.044000
141.400000	1.808000	53.623000
141.400000	1.808000	54.203000
156.600000	1.831000	54.783000
156.600000	1.831000	55.362000
156.600000	1.831000	55.933000
171.700000	1.834000	56.528000
171.700000	1.834000	57.099000
171.700000	1.833000	57.678000
186.800000	1.833000	58.451000
186.800000	1.833000	59.032000
198.400000	1.398000	59.611000
198.400000	1.398000	60.189000
198.400000	1.398000	60.768000
199.300000	0.351000	61.355000
199.300000	0.351000	61.939000
199.300000	0.079000	62.518000
199.300000	0.079000	63.100000
199.300000	0.079000	63.682000
199.300000	0.023000	64.259000
199.300000	0.023000	64.834000
199.300000	0.011000	65.403000
199.300000	0.011000	65.993000
199.300000	0.011000	66.572000
199.300000	0.008000	67.152000
199.300000	0.008000	67.729000
199.300000	0.007000	68.311000
199.300000	0.007000	68.895000
199.300000	0.007000	69.474000
199.300000	0.007000	70.052000
199.300000	0.006000	70.629000
199.300000	0.006000	71.217000
199.300000	0.007000	71.796000
199.300000	0.007000	72.376000
199.300000	0.007000	72.957000
199.300000	0.006000	73.534000
199.300000	0.000000	75.565000
199.300000	0.000000	76.330000
199.300000	0.000000	76.904000
199.300000	0.000000	77.480000
199.300000	0.002150	78.056000
199.300000	0.002150	78.635000
199.300000	0.002150	79.214000
199.300000	0.002300	79.803000
199.300000	0.002300	80.373000
199.300000	0.003150	80.949000
199.300000	0.003150	81.529000
199.300000	0.003150	82.107000
199.300000	0.002450	82.702000
199.300000	0.002450	83.279000
199.300000	0.002450	83.860000
199.300000	0.002450	84.438000
199.300000	0.002450	85.018000
199.300000	0.002450	85.599000
199.300000	0.002400	86.178000
199.300000	0.002400	86.758000
199.300000	0.002500	87.336000
199.300000	0.002500	87.916000
199.300000	0.002500	88.493000
199.300000	0.002050	89.090000
199.300000	0.002050	89.667000
199.300000	0.001800	90.247000
199.300000	0.001800	90.826000
199.300000	0.002350	91.407000
199.300000	0.000000	93.436000
199.300000	0.000000	94.032000
199.300000	0.000000	94.611000
200.700000	0.174000	95.204000
200.700000	0.174000	95.778000
207.500000	0.714000	96.349000
207.500000	0.714000	96.927000
207.500000	0.714000	97.507000
215.000000	0.866000	98.103000
215.000000	0.866000	98.684000
215.000000	0.899000	99.262000
222.500000	0.899000	99.840000
222.500000	0.905000	100.425000
222.500000	0.905000	101.003000
230.000000	0.905000	101.584000
230.000000	0.905000	102.164000
237.400000	0.908000	102.744000
