Channel_number:	CH6
Foil_name:	GE21-FOIL-M3-G3-KR-B02-0006
Production-delivery_date:	
User_name:	
Time_stamp:	20220218_16-16
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.871000
0.000000	0.000000	2.442000
0.000000	0.000000	3.015000
0.000000	0.000000	3.585000
0.000000	0.092000	4.157000
0.500000	0.092000	4.728000
0.500000	0.092000	5.300000
25.100000	2.536000	5.870000
25.100000	2.536000	6.452000
25.100000	2.536000	7.031000
40.000000	2.001000	7.604000
40.000000	2.001000	8.185000
55.200000	1.894000	8.763000
55.200000	1.894000	9.335000
55.200000	1.894000	9.917000
70.300000	1.867000	10.495000
70.300000	1.867000	11.065000
85.600000	1.863000	11.649000
85.600000	1.863000	12.409000
85.600000	1.512000	12.979000
85.600000	1.512000	13.561000
97.800000	1.512000	14.139000
97.800000	1.512000	14.710000
99.100000	0.392000	15.289000
99.100000	0.392000	15.860000
99.100000	0.392000	16.434000
99.100000	0.085000	17.006000
99.100000	0.085000	17.585000
99.200000	0.022000	18.154000
99.200000	0.022000	18.733000
99.200000	0.022000	19.304000
99.200000	0.009000	19.879000
99.200000	0.009000	20.459000
99.200000	0.005000	21.031000
99.200000	0.005000	21.610000
99.200000	0.005000	22.189000
99.200000	0.005000	22.759000
99.200000	0.005000	23.341000
99.200000	0.004000	23.910000
99.200000	0.004000	24.491000
99.200000	0.004000	25.063000
99.200000	0.004000	25.634000
99.200000	0.003000	26.214000
99.200000	0.003000	26.786000
99.200000	0.003000	27.366000
99.200000	0.003000	27.934000
99.200000	0.000000	29.918000
99.200000	0.000000	30.685000
99.200000	0.000000	31.263000
99.200000	0.000000	31.834000
99.200000	0.000250	32.407000
99.200000	0.000250	32.986000
99.200000	0.000850	33.560000
99.200000	0.000850	34.131000
99.200000	0.000850	34.705000
99.200000	0.002050	35.283000
99.200000	0.002050	35.855000
99.200000	0.001600	36.430000
99.200000	0.001600	36.999000
99.200000	0.001600	37.571000
99.200000	0.001150	38.150000
99.200000	0.001150	38.720000
99.200000	0.001250	39.294000
99.200000	0.001250	39.875000
99.200000	0.001250	40.451000
99.200000	0.001250	41.025000
99.200000	0.001550	41.607000
99.200000	0.001550	42.183000
99.200000	0.000900	42.764000
99.200000	0.000900	43.335000
99.200000	0.000900	43.915000
99.200000	0.001150	44.495000
99.200000	0.001150	45.075000
99.200000	0.001650	45.655000
99.200000	0.001650	46.225000
99.200000	0.000000	48.186000
99.300000	0.000000	48.758000
99.300000	0.000000	49.329000
99.300000	0.000000	49.908000
107.900000	0.979000	50.485000
107.900000	0.979000	51.065000
123.000000	1.672000	51.644000
123.000000	1.672000	52.215000
123.000000	1.672000	52.795000
138.100000	1.820000	53.371000
138.100000	1.820000	53.950000
138.100000	1.853000	54.529000
138.100000	1.853000	55.108000
153.300000	1.853000	55.685000
153.300000	1.857000	56.264000
168.400000	1.857000	56.843000
168.400000	1.857000	57.413000
168.400000	1.857000	57.993000
183.600000	1.857000	58.574000
183.600000	1.857000	59.340000
196.800000	1.624000	59.921000
196.800000	1.624000	60.500000
199.200000	0.485000	61.071000
199.200000	0.485000	61.653000
199.200000	0.485000	62.231000
199.200000	0.103000	62.810000
199.200000	0.103000	63.391000
199.200000	0.026000	63.969000
199.200000	0.026000	64.549000
199.200000	0.026000	65.129000
199.200000	0.010000	65.707000
199.300000	0.010000	66.285000
199.300000	0.010000	66.863000
199.300000	0.006000	67.439000
199.300000	0.006000	68.019000
199.300000	0.006000	68.598000
199.300000	0.004000	69.174000
199.300000	0.004000	69.745000
199.300000	0.004000	70.325000
199.300000	0.004000	70.899000
199.300000	0.004000	71.469000
199.200000	0.004000	72.051000
199.200000	0.004000	72.629000
199.300000	0.004000	73.209000
199.300000	0.004000	73.788000
199.300000	0.004000	74.366000
199.300000	0.000000	76.357000
199.300000	0.000000	77.124000
199.300000	0.000000	77.702000
199.300000	0.000000	78.283000
199.300000	0.000000	78.853000
199.300000	0.001150	79.432000
199.300000	0.001150	80.009000
199.300000	0.002450	80.581000
199.300000	0.002450	81.161000
199.300000	0.002450	81.743000
199.300000	0.002450	82.321000
199.300000	0.001800	82.900000
199.300000	0.001800	83.479000
199.300000	0.001000	84.056000
199.300000	0.001000	84.635000
199.300000	0.001000	85.213000
199.300000	0.001150	85.791000
199.300000	0.001150	86.369000
199.300000	0.001550	86.948000
199.300000	0.001550	87.525000
199.300000	0.001550	88.104000
199.300000	0.001500	88.682000
199.300000	0.001500	89.261000
199.300000	0.001550	89.840000
199.300000	0.001550	90.416000
199.300000	0.001550	90.995000
199.300000	0.001550	91.574000
199.300000	0.001200	92.152000
199.300000	0.000000	94.144000
199.400000	0.000000	94.724000
199.400000	0.000000	95.300000
199.400000	0.000000	95.880000
199.400000	0.552000	96.453000
204.300000	0.552000	97.032000
204.300000	0.552000	97.612000
211.700000	0.840000	98.191000
211.700000	0.840000	98.770000
