Channel_number:	CH4
Foil_name:	GE21-FOIL-M3-G3-KR-B02-0008
Production-delivery_date:	
User_name:	
Time_stamp:	20220218_21-31
Voltage (V)	Current (uA)	Time (s)
0.000000	0.000000	1.952000
0.000000	0.000000	2.522000
0.000000	0.000000	3.092000
0.000000	0.000000	3.666000
0.000000	0.003000	4.236000
0.000000	0.003000	4.815000
0.000000	2.416000	5.388000
24.000000	2.416000	5.959000
24.000000	2.416000	6.533000
24.000000	2.416000	7.103000
39.300000	1.960000	7.682000
39.300000	1.960000	8.252000
54.500000	1.822000	8.823000
54.500000	1.822000	9.394000
54.500000	1.822000	9.966000
69.600000	1.787000	10.545000
69.600000	1.787000	11.118000
84.700000	1.779000	11.690000
84.700000	1.779000	12.260000
84.700000	1.779000	12.838000
84.700000	1.504000	13.596000
97.500000	1.504000	14.177000
97.500000	0.408000	14.748000
99.200000	0.408000	15.327000
99.200000	0.408000	15.895000
99.200000	0.408000	16.466000
99.200000	0.087000	17.039000
99.200000	0.087000	17.609000
99.200000	0.024000	18.188000
99.200000	0.024000	18.761000
99.200000	0.024000	19.332000
99.200000	0.010000	19.902000
99.200000	0.010000	20.468000
99.300000	0.006000	21.039000
99.300000	0.006000	21.611000
99.300000	0.006000	22.191000
99.200000	0.005000	22.761000
99.200000	0.005000	23.330000
99.200000	0.005000	23.893000
99.300000	0.005000	24.466000
99.300000	0.005000	25.044000
99.300000	0.005000	25.615000
99.300000	0.005000	26.184000
99.300000	0.005000	26.754000
99.200000	0.005000	27.328000
99.200000	0.005000	27.914000
99.200000	0.005000	28.486000
99.300000	0.005000	29.059000
99.300000	0.000000	31.015000
99.300000	0.000000	31.773000
99.300000	0.000000	32.346000
99.300000	0.000000	32.917000
99.300000	0.001250	33.496000
99.300000	0.001250	34.069000
99.300000	0.001250	34.640000
99.300000	0.001500	35.210000
99.300000	0.001500	35.784000
99.300000	0.001300	36.354000
99.300000	0.001300	36.927000
99.300000	0.001300	37.514000
99.300000	0.001550	38.085000
99.300000	0.001550	38.663000
99.300000	0.001350	39.237000
99.300000	0.001350	39.809000
99.300000	0.001350	40.382000
99.300000	0.001350	40.953000
99.300000	0.001400	41.531000
99.300000	0.001400	42.104000
99.300000	0.001850	42.675000
99.300000	0.001850	43.248000
99.300000	0.001850	43.818000
99.300000	0.002250	44.397000
99.300000	0.002250	44.971000
99.300000	0.000450	45.541000
99.300000	0.000450	46.112000
99.300000	0.000450	46.692000
99.300000	0.000400	47.263000
99.300000	0.000000	49.289000
99.300000	0.000000	50.054000
100.300000	0.122000	50.625000
100.300000	0.122000	51.201000
112.200000	1.236000	51.771000
112.200000	1.236000	52.345000
112.200000	1.236000	52.923000
127.300000	1.663000	53.494000
127.300000	1.663000	54.063000
127.300000	1.757000	54.634000
142.400000	1.757000	55.208000
142.400000	1.757000	55.798000
142.400000	1.757000	56.369000
157.600000	1.776000	56.942000
157.600000	1.776000	57.512000
172.800000	1.778000	58.083000
172.800000	1.778000	58.653000
172.800000	1.778000	59.224000
187.800000	1.777000	59.802000
187.800000	1.777000	60.380000
198.600000	1.277000	60.950000
198.600000	1.277000	61.524000
198.600000	1.277000	62.102000
199.300000	0.301000	62.673000
199.300000	0.301000	63.249000
199.300000	0.066000	63.821000
199.300000	0.066000	64.391000
199.300000	0.066000	64.967000
199.300000	0.019000	65.538000
199.400000	0.000000	67.568000
199.400000	0.000000	68.334000
199.400000	0.001400	68.905000
199.400000	0.001400	69.481000
199.400000	0.001950	70.052000
199.400000	0.001950	70.624000
199.400000	0.001950	71.204000
199.400000	0.002550	71.774000
199.400000	0.002550	72.347000
199.400000	0.002550	72.916000
199.400000	0.002150	73.490000
199.400000	0.002150	74.084000
199.400000	0.002150	74.654000
199.400000	0.002000	75.233000
199.400000	0.002000	75.810000
199.400000	0.002100	76.381000
199.400000	0.002100	76.954000
199.400000	0.002100	77.525000
199.400000	0.001650	78.096000
199.400000	0.001650	78.685000
199.400000	0.001850	79.254000
199.400000	0.001850	79.826000
199.400000	0.001850	80.403000
199.400000	0.001750	80.974000
199.400000	0.001750	81.560000
199.400000	0.001550	82.135000
199.400000	0.001550	82.707000
199.400000	0.001550	83.288000
199.400000	0.001550	83.858000
199.400000	0.000000	85.859000
199.400000	0.000000	86.623000
199.400000	0.161000	87.194000
200.600000	0.161000	87.770000
200.600000	0.161000	88.333000
207.300000	0.690000	88.903000
207.300000	0.690000	89.482000
